ip_right_type,application_number,classification_system,classification,classification_importance,classification_inventiveness,classification_source,classifying_country_code,classification_date,classification_removal_date,classification_system_version,is_current
pbr,1992/136,genus_species,buchloe dactyloides,,,,au,,,,True
pbr,1992/136,genus,buchloe,,,,au,,,,True
pbr,1992/137,upov,impat,,,,au,,,,True
pbr,1992/137,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/137,genus,impatiens,,,,au,,,,True
pbr,1992/138,upov,impat,,,,au,,,,True
pbr,1992/138,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/138,genus,impatiens,,,,au,,,,True
pbr,1992/139,upov,impat,,,,au,,,,True
pbr,1992/139,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/139,genus,impatiens,,,,au,,,,True
pbr,1992/140,upov,impat,,,,au,,,,True
pbr,1992/140,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/140,genus,impatiens,,,,au,,,,True
pbr,1992/141,upov,impat,,,,au,,,,True
pbr,1992/141,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/141,genus,impatiens,,,,au,,,,True
pbr,1992/142,upov,impat,,,,au,,,,True
pbr,1992/142,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/142,genus,impatiens,,,,au,,,,True
pbr,1992/143,upov,impat,,,,au,,,,True
pbr,1992/143,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/143,genus,impatiens,,,,au,,,,True
pbr,1992/144,upov,phase_vul,,,,au,,,,True
pbr,1992/144,genus_species,phaseolus vulgaris,,,,au,,,,True
pbr,1992/144,genus,phaseolus,,,,au,,,,True
pbr,1992/145,upov,phase_vul,,,,au,,,,True
pbr,1992/145,genus_species,phaseolus vulgaris,,,,au,,,,True
pbr,1992/145,genus,phaseolus,,,,au,,,,True
pbr,1992/146,upov,alstr,,,,au,,,,True
pbr,1992/146,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1992/146,genus,alstroemeria,,,,au,,,,True
pbr,1992/147,upov,alstr,,,,au,,,,True
pbr,1992/147,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1992/147,genus,alstroemeria,,,,au,,,,True
pbr,1992/148,upov,alstr,,,,au,,,,True
pbr,1992/148,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1992/148,genus,alstroemeria,,,,au,,,,True
pbr,1992/149,upov,rosaa,,,,au,,,,True
pbr,1992/149,genus_species,rosa hybrid,,,,au,,,,True
pbr,1992/149,genus,rosa,,,,au,,,,True
pbr,1992/150,upov,rosaa,,,,au,,,,True
pbr,1992/150,genus_species,rosa hybrid,,,,au,,,,True
pbr,1992/150,genus,rosa,,,,au,,,,True
pbr,1992/151,upov,vitis_vin,,,,au,,,,True
pbr,1992/151,genus_species,vitis vinifera,,,,au,,,,True
pbr,1992/151,genus,vitis,,,,au,,,,True
pbr,1992/152,upov,erysi_her_her,,,,au,,,,True
pbr,1992/152,genus_species,cheiranthus mutabilis,,,,au,,,,True
pbr,1992/152,genus,cheiranthus,,,,au,,,,True
pbr,1992/153,upov,impat,,,,au,,,,True
pbr,1992/153,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/153,genus,impatiens,,,,au,,,,True
pbr,1992/154,upov,impat,,,,au,,,,True
pbr,1992/154,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/154,genus,impatiens,,,,au,,,,True
pbr,1992/155,upov,impat,,,,au,,,,True
pbr,1992/155,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1992/155,genus,impatiens,,,,au,,,,True
pbr,1992/156,upov,magno,,,,au,,,,True
pbr,1992/156,genus_species,magnolia hybrid,,,,au,,,,True
pbr,1992/156,genus,magnolia,,,,au,,,,True
pbr,1992/157,upov,sanat_acu,,,,au,,,,True
pbr,1992/157,genus_species,santalum acuminatum,,,,au,,,,True
pbr,1992/157,genus,santalum,,,,au,,,,True
pbr,1992/158,upov,agoni_fle,,,,au,,,,True
pbr,1992/158,genus_species,agonis flexuosa,,,,au,,,,True
pbr,1992/158,genus,agonis,,,,au,,,,True
pbr,1992/159,upov,trfol_sub,,,,au,,,,True
pbr,1992/159,genus_species,trifolium subterraneum,,,,au,,,,True
pbr,1992/159,genus,trifolium,,,,au,,,,True
pbr,1992/160,upov,viola_hed,,,,au,,,,True
pbr,1992/160,genus_species,viola hederacea,,,,au,,,,True
pbr,1992/160,genus,viola,,,,au,,,,True
pbr,1992/161,upov,citru_sin,,,,au,,,,True
pbr,1992/161,genus_species,citrus sinensis,,,,au,,,,True
pbr,1992/161,genus,citrus,,,,au,,,,True
pbr,1992/162,upov,rosaa,,,,au,,,,True
pbr,1992/162,genus_species,rosa hybrid,,,,au,,,,True
pbr,1992/162,genus,rosa,,,,au,,,,True
pbr,1992/163,upov,rosaa,,,,au,,,,True
pbr,1992/163,genus_species,rosa hybrid,,,,au,,,,True
pbr,1992/163,genus,rosa,,,,au,,,,True
pbr,1992/164,upov,rhoda_ant,,,,au,,,,True
pbr,1992/164,genus_species,helipterum anthemoides,,,,au,,,,True
pbr,1992/164,genus,helipterum,,,,au,,,,True
pbr,1992/178,upov,sesam_ind,,,,au,,,,True
pbr,1992/178,genus_species,sesamum indicum,,,,au,,,,True
pbr,1992/178,genus,sesamum,,,,au,,,,True
pbr,1992/179,upov,macad_ite,,,,au,,,,True
pbr,1992/179,genus_species,macadamia integrifolia x tetraphyll,,,,au,,,,True
pbr,1992/179,genus,macadamia,,,,au,,,,True
pbr,1992/180,upov,argyr_fru,,,,au,,,,True
pbr,1992/180,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,1992/180,genus,argyranthemum,,,,au,,,,True
pbr,1992/181,upov,argyr_fru,,,,au,,,,True
pbr,1992/181,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,1992/181,genus,argyranthemum,,,,au,,,,True
pbr,1992/182,upov,fraga_ana,,,,au,,,,True
pbr,1992/182,genus_species,fragaria grandiflora,,,,au,,,,True
pbr,1992/182,genus,fragaria,,,,au,,,,True
pbr,1992/183,upov,rosaa,,,,au,,,,True
pbr,1992/183,genus_species,rosa hybrid,,,,au,,,,True
pbr,1992/183,genus,rosa,,,,au,,,,True
pbr,1992/184,upov,ozoth_dio,,,,au,,,,True
pbr,1992/184,genus_species,ozothamnus diosmifolius,,,,au,,,,True
pbr,1992/184,genus,ozothamnus,,,,au,,,,True
pbr,1993/146,upov,malus_dom,,,,au,,,,True
pbr,1993/146,genus_species,malus domestica,,,,au,,,,True
pbr,1993/146,genus,malus,,,,au,,,,True
pbr,1993/147,upov,lotus_ped,,,,au,,,,True
pbr,1993/147,genus_species,lotus pedunculatus,,,,au,,,,True
pbr,1993/147,genus,lotus,,,,au,,,,True
pbr,1993/148,upov,loliu_mul,,,,au,,,,True
pbr,1993/148,genus_species,lolium multiflorum,,,,au,,,,True
pbr,1993/148,genus,lolium,,,,au,,,,True
pbr,1993/149,upov,rosaa,,,,au,,,,True
pbr,1993/149,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/149,genus,rosa,,,,au,,,,True
pbr,1993/150,upov,schlu_tru,,,,au,,,,True
pbr,1993/150,genus_species,schlumbergera truncata,,,,au,,,,True
pbr,1993/150,genus,schlumbergera,,,,au,,,,True
pbr,1993/151,upov,schlu_tru,,,,au,,,,True
pbr,1993/151,genus_species,schlumbergera truncata,,,,au,,,,True
pbr,1993/151,genus,schlumbergera,,,,au,,,,True
pbr,1993/152,upov,rhodd,,,,au,,,,True
pbr,1993/152,genus_species,rhododendron hybrid,,,,au,,,,True
pbr,1993/152,genus,rhododendron,,,,au,,,,True
pbr,1993/153,upov,rhodd,,,,au,,,,True
pbr,1993/153,genus_species,rhododendron hybrid,,,,au,,,,True
pbr,1993/153,genus,rhododendron,,,,au,,,,True
pbr,1993/154,upov,rhodd,,,,au,,,,True
pbr,1993/154,genus_species,rhododendron hybrid,,,,au,,,,True
pbr,1993/154,genus,rhododendron,,,,au,,,,True
pbr,1993/155,upov,rhodd,,,,au,,,,True
pbr,1993/155,genus_species,rhododendron hybrid,,,,au,,,,True
pbr,1993/155,genus,rhododendron,,,,au,,,,True
pbr,1993/156,upov,citru_ret,,,,au,,,,True
pbr,1993/156,genus_species,citrus reticulata,,,,au,,,,True
pbr,1993/156,genus,citrus,,,,au,,,,True
pbr,1993/157,upov,prunu,,,,au,,,,True
pbr,1993/157,genus_species,prunus hybrid,,,,au,,,,True
pbr,1993/157,genus,prunus,,,,au,,,,True
pbr,1993/158,upov,prunu_per_nuc,,,,au,,,,True
pbr,1993/158,genus_species,prunus persica var. nucipersica,,,,au,,,,True
pbr,1993/158,genus,prunus,,,,au,,,,True
pbr,1993/159,upov,chmlc_unc,,,,au,,,,True
pbr,1993/159,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1993/159,genus,chamelaucium,,,,au,,,,True
pbr,1993/160,upov,chmlc_unc,,,,au,,,,True
pbr,1993/160,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1993/160,genus,chamelaucium,,,,au,,,,True
pbr,1993/161,upov,chmlc_unc,,,,au,,,,True
pbr,1993/161,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1993/161,genus,chamelaucium,,,,au,,,,True
pbr,1993/162,upov,festu_aru,,,,au,,,,True
pbr,1993/162,genus_species,festuca arundinacea,,,,au,,,,True
pbr,1993/162,genus,festuca,,,,au,,,,True
pbr,1993/163,upov,lysim_con,,,,au,,,,True
pbr,1993/163,genus_species,lysimachia congestiflora,,,,au,,,,True
pbr,1993/163,genus,lysimachia,,,,au,,,,True
pbr,1993/164,upov,cench_cil,,,,au,,,,True
pbr,1993/164,genus_species,cenchrus ciliaris,,,,au,,,,True
pbr,1993/164,genus,cenchrus,,,,au,,,,True
pbr,1993/165,upov,cench_cil,,,,au,,,,True
pbr,1993/165,genus_species,cenchrus ciliaris,,,,au,,,,True
pbr,1993/165,genus,cenchrus,,,,au,,,,True
pbr,1993/166,upov,syzyg_aus,,,,au,,,,True
pbr,1993/166,genus_species,syzygium australe,,,,au,,,,True
pbr,1993/166,genus,syzygium,,,,au,,,,True
pbr,1993/167,upov,lanta_mon,,,,au,,,,True
pbr,1993/167,genus_species,lantana montevidensis,,,,au,,,,True
pbr,1993/167,genus,lantana,,,,au,,,,True
pbr,1993/168,upov,fraga_ana,,,,au,,,,True
pbr,1993/168,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/168,genus,fragaria,,,,au,,,,True
pbr,1993/169,upov,fraga_ana,,,,au,,,,True
pbr,1993/169,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/169,genus,fragaria,,,,au,,,,True
pbr,1993/170,upov,fraga_ana,,,,au,,,,True
pbr,1993/170,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/170,genus,fragaria,,,,au,,,,True
pbr,1993/171,upov,fraga_ana,,,,au,,,,True
pbr,1993/171,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/171,genus,fragaria,,,,au,,,,True
pbr,1993/172,upov,fraga_ana,,,,au,,,,True
pbr,1993/172,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/172,genus,fragaria,,,,au,,,,True
pbr,1993/173,upov,fraga_ana,,,,au,,,,True
pbr,1993/173,genus_species,fragaria xananassa,,,,au,,,,True
pbr,1993/173,genus,fragaria,,,,au,,,,True
pbr,1993/174,upov,lavan,,,,au,,,,True
pbr,1993/174,genus_species,lavandula hybrid,,,,au,,,,True
pbr,1993/174,genus,lavandula,,,,au,,,,True
pbr,1993/175,upov,alstr,,,,au,,,,True
pbr,1993/175,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1993/175,genus,alstroemeria,,,,au,,,,True
pbr,1993/176,upov,mande_san,,,,au,,,,True
pbr,1993/176,genus_species,mandevilla sanderi,,,,au,,,,True
pbr,1993/176,genus,mandevilla,,,,au,,,,True
pbr,1993/177,upov,pinus_mug,,,,au,,,,True
pbr,1993/177,genus_species,pinus mugo,,,,au,,,,True
pbr,1993/177,genus,pinus,,,,au,,,,True
pbr,1993/178,upov,syzyg_pan,,,,au,,,,True
pbr,1993/178,genus_species,syzygium paniculatum,,,,au,,,,True
pbr,1993/178,genus,syzygium,,,,au,,,,True
pbr,1993/179,upov,lphst_con,,,,au,,,,True
pbr,1993/179,genus_species,lophostemon confertus,,,,au,,,,True
pbr,1993/179,genus,lophostemon,,,,au,,,,True
pbr,1993/180,upov,rosaa,,,,au,,,,True
pbr,1993/180,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/180,genus,rosa,,,,au,,,,True
pbr,1993/181,upov,rosaa,,,,au,,,,True
pbr,1993/181,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/181,genus,rosa,,,,au,,,,True
pbr,1993/182,upov,rosaa,,,,au,,,,True
pbr,1993/182,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/182,genus,rosa,,,,au,,,,True
pbr,1993/183,upov,rosaa,,,,au,,,,True
pbr,1993/183,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/183,genus,rosa,,,,au,,,,True
pbr,1993/184,upov,rosaa,,,,au,,,,True
pbr,1993/184,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/184,genus,rosa,,,,au,,,,True
pbr,1993/185,upov,rosaa,,,,au,,,,True
pbr,1993/185,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/185,genus,rosa,,,,au,,,,True
pbr,1993/186,upov,rosaa,,,,au,,,,True
pbr,1993/186,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/186,genus,rosa,,,,au,,,,True
pbr,1993/187,upov,triti_aes,,,,au,,,,True
pbr,1993/187,genus_species,triticum aestivum,,,,au,,,,True
pbr,1993/187,genus,triticum,,,,au,,,,True
pbr,1993/188,upov,triti_aes,,,,au,,,,True
pbr,1993/188,genus_species,triticum aestivum,,,,au,,,,True
pbr,1993/188,genus,triticum,,,,au,,,,True
pbr,1993/189,upov,triti_aes,,,,au,,,,True
pbr,1993/189,genus_species,triticum aestivum,,,,au,,,,True
pbr,1993/189,genus,triticum,,,,au,,,,True
pbr,1993/190,upov,diant_plu,,,,au,,,,True
pbr,1993/190,genus_species,dianthus plumarius,,,,au,,,,True
pbr,1993/190,genus,dianthus,,,,au,,,,True
pbr,1993/191,upov,diant_plu,,,,au,,,,True
pbr,1993/191,genus_species,dianthus plumarius,,,,au,,,,True
pbr,1993/191,genus,dianthus,,,,au,,,,True
pbr,1993/192,upov,diant_plu,,,,au,,,,True
pbr,1993/192,genus_species,dianthus plumarius,,,,au,,,,True
pbr,1993/192,genus,dianthus,,,,au,,,,True
pbr,1993/193,upov,trfol_rep,,,,au,,,,True
pbr,1993/193,genus_species,trifolium repens,,,,au,,,,True
pbr,1993/193,genus,trifolium,,,,au,,,,True
pbr,1992/185,upov,ozoth_dio,,,,au,,,,True
pbr,1992/185,genus_species,ozothamnus diosmifolius,,,,au,,,,True
pbr,1992/185,genus,ozothamnus,,,,au,,,,True
pbr,1992/186,upov,harde_vio,,,,au,,,,True
pbr,1992/186,genus_species,hardenbergia violacea,,,,au,,,,True
pbr,1992/186,genus,hardenbergia,,,,au,,,,True
pbr,1992/187,upov,trfol_rep,,,,au,,,,True
pbr,1992/187,genus_species,trifolium repens,,,,au,,,,True
pbr,1992/187,genus,trifolium,,,,au,,,,True
pbr,1992/188,upov,trfol_rep,,,,au,,,,True
pbr,1992/188,genus_species,trifolium repens,,,,au,,,,True
pbr,1992/188,genus,trifolium,,,,au,,,,True
pbr,1993/001,upov,junip_sco,,,,au,,,,True
pbr,1993/001,genus_species,juniperus scopulorum,,,,au,,,,True
pbr,1993/001,genus,juniperus,,,,au,,,,True
pbr,1993/002,upov,rosaa,,,,au,,,,True
pbr,1993/002,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/002,genus,rosa,,,,au,,,,True
pbr,1993/003,upov,rosaa,,,,au,,,,True
pbr,1993/003,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/003,genus,rosa,,,,au,,,,True
pbr,1993/004,upov,rosaa,,,,au,,,,True
pbr,1993/004,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/004,genus,rosa,,,,au,,,,True
pbr,1993/005,upov,rosaa,,,,au,,,,True
pbr,1993/005,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/005,genus,rosa,,,,au,,,,True
pbr,1993/006,upov,rosaa,,,,au,,,,True
pbr,1993/006,genus_species,rosa hybrid,,,,au,,,,True
pbr,1993/006,genus,rosa,,,,au,,,,True
pbr,1993/007,upov,eupho_mil,,,,au,,,,True
pbr,1993/007,genus_species,euphorbia milii,,,,au,,,,True
pbr,1993/007,genus,euphorbia,,,,au,,,,True
pbr,1993/008,upov,brchy_mul,,,,au,,,,True
pbr,1993/008,genus_species,brachyscome multifida,,,,au,,,,True
pbr,1993/008,genus,brachyscome,,,,au,,,,True
pbr,1993/009,upov,petun,,,,au,,,,True
pbr,1993/009,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/009,genus,petunia,,,,au,,,,True
pbr,1993/010,upov,petun_axi,,,,au,,,,True
pbr,1993/010,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/010,genus,petunia,,,,au,,,,True
pbr,1993/011,upov,petun,,,,au,,,,True
pbr,1993/011,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/011,genus,petunia,,,,au,,,,True
pbr,1993/012,upov,petun_axi,,,,au,,,,True
pbr,1993/012,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/012,genus,petunia,,,,au,,,,True
pbr,1993/013,upov,petun_axi,,,,au,,,,True
pbr,1993/013,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/013,genus,petunia,,,,au,,,,True
pbr,1993/014,upov,petun_axi,,,,au,,,,True
pbr,1993/014,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/014,genus,petunia,,,,au,,,,True
pbr,1993/015,upov,petun_axi,,,,au,,,,True
pbr,1993/015,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/015,genus,petunia,,,,au,,,,True
pbr,1993/016,upov,petun,,,,au,,,,True
pbr,1993/016,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/016,genus,petunia,,,,au,,,,True
pbr,1993/017,upov,petun_axi,,,,au,,,,True
pbr,1993/017,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/017,genus,petunia,,,,au,,,,True
pbr,1993/018,upov,petun_axi,,,,au,,,,True
pbr,1993/018,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/018,genus,petunia,,,,au,,,,True
pbr,1993/019,upov,petun_axi,,,,au,,,,True
pbr,1993/019,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/019,genus,petunia,,,,au,,,,True
pbr,1993/020,upov,petun,,,,au,,,,True
pbr,1993/020,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/020,genus,petunia,,,,au,,,,True
pbr,1993/021,upov,petun_axi,,,,au,,,,True
pbr,1993/021,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/021,genus,petunia,,,,au,,,,True
pbr,1993/022,upov,petun_axi,,,,au,,,,True
pbr,1993/022,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/022,genus,petunia,,,,au,,,,True
pbr,1993/023,upov,petun_axi,,,,au,,,,True
pbr,1993/023,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/023,genus,petunia,,,,au,,,,True
pbr,1993/024,upov,dahli_pin,,,,au,,,,True
pbr,1993/024,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/024,genus,dahlia,,,,au,,,,True
pbr,1993/025,upov,dahli_pin,,,,au,,,,True
pbr,1993/025,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/025,genus,dahlia,,,,au,,,,True
pbr,1993/026,upov,dahli_pin,,,,au,,,,True
pbr,1993/026,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/026,genus,dahlia,,,,au,,,,True
pbr,1993/027,upov,dahli_pin,,,,au,,,,True
pbr,1993/027,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/027,genus,dahlia,,,,au,,,,True
pbr,1993/028,upov,dahli_pin,,,,au,,,,True
pbr,1993/028,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/028,genus,dahlia,,,,au,,,,True
pbr,1993/029,upov,dahli_pin,,,,au,,,,True
pbr,1993/029,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/029,genus,dahlia,,,,au,,,,True
pbr,1993/030,upov,dahli_pin,,,,au,,,,True
pbr,1993/030,genus_species,dahlia variabilis,,,,au,,,,True
pbr,1993/030,genus,dahlia,,,,au,,,,True
pbr,1993/031,upov,ficus_bnj,,,,au,,,,True
pbr,1993/031,genus_species,ficus benjamina,,,,au,,,,True
pbr,1993/031,genus,ficus,,,,au,,,,True
pbr,1993/032,upov,phase_vul,,,,au,,,,True
pbr,1993/032,genus_species,phaseolus vulgaris,,,,au,,,,True
pbr,1993/032,genus,phaseolus,,,,au,,,,True
pbr,1993/033,upov,phase_vul,,,,au,,,,True
pbr,1993/033,genus_species,phaseolus vulgaris,,,,au,,,,True
pbr,1993/033,genus,phaseolus,,,,au,,,,True
pbr,1993/034,upov,loliu_per,,,,au,,,,True
pbr,1993/034,genus_species,lolium perenne,,,,au,,,,True
pbr,1993/034,genus,lolium,,,,au,,,,True
pbr,1993/035,upov,spthp,,,,au,,,,True
pbr,1993/035,genus_species,spathiphyllum sp,,,,au,,,,True
pbr,1993/035,genus,spathiphyllum,,,,au,,,,True
pbr,1993/036,upov,pyrus_com,,,,au,,,,True
pbr,1993/036,genus_species,pyrus communis,,,,au,,,,True
pbr,1993/036,genus,pyrus,,,,au,,,,True
pbr,1993/037,upov,cuprc,,,,au,,,,True
pbr,1993/037,genus_species,xcupressocyparis hybrid,,,,au,,,,True
pbr,1993/037,genus,xcupressocyparis,,,,au,,,,True
pbr,1993/038,upov,petun,,,,au,,,,True
pbr,1993/038,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/038,genus,petunia,,,,au,,,,True
pbr,1993/039,upov,petun,,,,au,,,,True
pbr,1993/039,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/039,genus,petunia,,,,au,,,,True
pbr,1993/040,upov,petun_axi,,,,au,,,,True
pbr,1993/040,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/040,genus,petunia,,,,au,,,,True
pbr,1993/041,upov,petun_axi,,,,au,,,,True
pbr,1993/041,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/041,genus,petunia,,,,au,,,,True
pbr,1993/042,upov,petun,,,,au,,,,True
pbr,1993/042,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/042,genus,petunia,,,,au,,,,True
pbr,1993/043,upov,petun_axi,,,,au,,,,True
pbr,1993/043,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/043,genus,petunia,,,,au,,,,True
pbr,1993/044,upov,petun_axi,,,,au,,,,True
pbr,1993/044,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/044,genus,petunia,,,,au,,,,True
pbr,1993/045,upov,petun,,,,au,,,,True
pbr,1993/045,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/045,genus,petunia,,,,au,,,,True
pbr,1993/046,upov,petun_axi,,,,au,,,,True
pbr,1993/046,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/046,genus,petunia,,,,au,,,,True
pbr,1993/047,upov,petun,,,,au,,,,True
pbr,1993/047,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/047,genus,petunia,,,,au,,,,True
pbr,1993/048,upov,petun,,,,au,,,,True
pbr,1993/048,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/048,genus,petunia,,,,au,,,,True
pbr,1993/049,upov,petun,,,,au,,,,True
pbr,1993/049,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/049,genus,petunia,,,,au,,,,True
pbr,1993/050,upov,petun_axi,,,,au,,,,True
pbr,1993/050,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/050,genus,petunia,,,,au,,,,True
pbr,1993/051,upov,petun,,,,au,,,,True
pbr,1993/051,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/051,genus,petunia,,,,au,,,,True
pbr,1993/052,upov,petun_axi,,,,au,,,,True
pbr,1993/052,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/052,genus,petunia,,,,au,,,,True
pbr,1993/053,upov,petun_axi,,,,au,,,,True
pbr,1993/053,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/053,genus,petunia,,,,au,,,,True
pbr,1993/054,upov,petun_axi,,,,au,,,,True
pbr,1993/054,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/054,genus,petunia,,,,au,,,,True
pbr,1993/055,upov,petun_axi,,,,au,,,,True
pbr,1993/055,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/055,genus,petunia,,,,au,,,,True
pbr,1993/056,upov,petun_axi,,,,au,,,,True
pbr,1993/056,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/056,genus,petunia,,,,au,,,,True
pbr,1993/057,upov,petun,,,,au,,,,True
pbr,1993/057,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/057,genus,petunia,,,,au,,,,True
pbr,1993/058,upov,petun,,,,au,,,,True
pbr,1993/058,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/058,genus,petunia,,,,au,,,,True
pbr,1993/059,upov,petun_axi,,,,au,,,,True
pbr,1993/059,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/059,genus,petunia,,,,au,,,,True
pbr,1993/060,upov,petun,,,,au,,,,True
pbr,1993/060,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/060,genus,petunia,,,,au,,,,True
pbr,1993/061,upov,petun_axi,,,,au,,,,True
pbr,1993/061,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/061,genus,petunia,,,,au,,,,True
pbr,1993/062,upov,petun,,,,au,,,,True
pbr,1993/062,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/062,genus,petunia,,,,au,,,,True
pbr,1993/063,upov,petun_axi,,,,au,,,,True
pbr,1993/063,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/063,genus,petunia,,,,au,,,,True
pbr,1993/064,upov,petun,,,,au,,,,True
pbr,1993/064,genus_species,petunia hybrid,,,,au,,,,True
pbr,1993/064,genus,petunia,,,,au,,,,True
pbr,1993/065,upov,petun_axi,,,,au,,,,True
pbr,1993/065,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/065,genus,petunia,,,,au,,,,True
pbr,1993/066,upov,petun_axi,,,,au,,,,True
pbr,1993/066,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/066,genus,petunia,,,,au,,,,True
pbr,1993/067,upov,petun_axi,,,,au,,,,True
pbr,1993/067,genus_species,petunia axillaris,,,,au,,,,True
pbr,1993/067,genus,petunia,,,,au,,,,True
pbr,1993/068,upov,lotus_bma,,,,au,,,,True
pbr,1993/068,genus_species,lotus maculatus x berthelotii,,,,au,,,,True
pbr,1993/068,genus,lotus,,,,au,,,,True
pbr,1993/069,upov,diona_mus,,,,au,,,,True
pbr,1993/069,genus_species,dionaea muscipula,,,,au,,,,True
pbr,1993/069,genus,dionaea,,,,au,,,,True
pbr,1993/070,upov,loliu_mul,,,,au,,,,True
pbr,1993/070,genus_species,lolium multiflorum,,,,au,,,,True
pbr,1993/070,genus,lolium,,,,au,,,,True
pbr,1993/071,upov,horde_vul,,,,au,,,,True
pbr,1993/071,genus_species,hordeum vulgare,,,,au,,,,True
pbr,1993/071,genus,hordeum,,,,au,,,,True
pbr,1993/072,upov,tritl,,,,au,,,,True
pbr,1993/072,genus_species,,,,,au,,,,True
